Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Grand Finals,3237.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Lower Bracket Final,3241.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Lower Bracket Round 1,3238.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Lower Bracket Round 2,3239.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Lower Bracket Round 3,3240.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Upper Finals,3236.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Upper Quarterfinals,3234.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589.0,Upper Semifinals,3235.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Qualifiers,588.0,Quarter Finals,3233.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Qualifiers,588.0,Round of 16,3232.0,2021
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Qualifiers,588.0,Round of 32,3231.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Grand Finals,3578.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Lower Bracket Final,3582.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Lower Bracket Round 1,3579.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Lower Bracket Round 2,3580.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Lower Bracket Round 3,3581.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Upper Finals,3577.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Upper Quarterfinals,3575.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771.0,Upper Semifinals,3576.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Qualifiers,772.0,Quarter Finals,3588.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Qualifiers,772.0,Round of 16,3584.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Qualifiers,772.0,Round of 32,3583.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Grand Finals,3641.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Lower Bracket Final,3645.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Lower Bracket Round 1,3642.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Lower Bracket Round 2,3643.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Lower Bracket Round 3,3644.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Upper Finals,3640.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Upper Quarterfinals,3638.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794.0,Upper Semifinals,3639.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792.0,Quarter Finals,3648.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792.0,Round of 16,3647.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792.0,Round of 32,3869.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792.0,Semifinals,3649.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793.0,Quarter Finals,3652.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793.0,Round of 16,3651.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793.0,Round of 32,3870.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793.0,Semifinals,3653.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Grand Finals,3633.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Lower Bracket Final,3637.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Lower Bracket Round 2,3634.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Lower Bracket Round 3,3635.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Upper Finals,3632.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Upper Quarterfinals,3630.0,2021
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829.0,Upper Semifinals,3631.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Last Chance Qualifiers,1171.0,Round 1,5631.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Last Chance Qualifiers,1171.0,Round 2,5632.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Last Chance Qualifiers,1171.0,Round 3,5633.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Grand Final,5295.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Lower Bracket Final,5299.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Lower Bracket Round 1,5296.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Lower Bracket Round 2,5297.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Lower Bracket Round 3,5298.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Upper Finals,5294.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Upper Quarterfinals,5292.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Main Event,1109.0,Upper Semifinals,5293.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Qualifiers,1108.0,Quarter Finals,5627.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 1,565,Qualifiers,1108.0,Round of 16,5334.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Grand Final,5872.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Lower Final,5876.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Lower Round 1,5873.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Lower Round 2,5874.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Lower Round 3,5875.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Upper Final,5871.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Upper Quarterfinals,5869.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Main Event,1117.0,Upper Semifinals,5870.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Qualifiers,1116.0,Quarterfinals,5336.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 2,568,Qualifiers,1116.0,Round of 16,5335.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,All Stages,,All Match Types,,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Grand Final,5848.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Lower Final,5852.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Lower Round 1,5849.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Lower Round 2,5850.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Lower Round 3,5851.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Upper Final,5847.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Upper Quarterfinals,5845.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Main Event,1119.0,Upper Semifinals,5846.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Qualifier,1118.0,Last Chance Qualifier Grand Finals,5339.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Qualifier,1118.0,Last Chance Qualifier Semifinals,5338.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Qualifier,1118.0,Quarterfinals,5337.0,2021
Champions Tour Malaysia & Singapore Stage 3: Challengers 3,569,Qualifier,1118.0,Round of 16,6653.0,2021
Champions Tour North America Stage 1: Challengers 1,291,All Stages,,All Match Types,,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Grand Final,2692.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Lower Final,2691.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Lower Round 1,2688.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Lower Round 2,2689.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Lower Round 3,2690.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Upper Final,2687.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Upper Quarterfinals,2685.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592.0,Upper Semifinals,2686.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Grand Final,2658.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Quarterfinals,2656.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Round of 128,2652.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Round of 16,2655.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Round of 32,2654.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Round of 64,2653.0,2021
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593.0,Semifinals,2657.0,2021
Champions Tour North America Stage 1: Challengers 2,306,All Stages,,All Match Types,,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Grand Final,2831.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Lower Final,2830.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Lower Round 1,2827.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Lower Round 2,2828.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Lower Round 3,2829.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Upper Bracket Quarterfinals,2824.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Upper Bracket Semifinals,2825.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618.0,Upper Final,2826.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617.0,Quarterfinals,2823.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617.0,Round of 128,2819.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617.0,Round of 16,2822.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617.0,Round of 32,2821.0,2021
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617.0,Round of 64,2820.0,2021
Champions Tour North America Stage 1: Challengers 3,324,All Stages,,All Match Types,,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Grand Final,3068.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Lower Final,3072.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Lower Round 1,3069.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Lower Round 2,3070.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Lower Round 3,3071.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Upper Bracket Final,3067.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Upper Bracket Semifinals,3066.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664.0,Upper Quarterfinals,3065.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665.0,Quarterfinals,3064.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665.0,Round of 128,3060.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665.0,Round of 16,3063.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665.0,Round of 32,3062.0,2021
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665.0,Round of 64,3061.0,2021
Champions Tour North America Stage 1: Masters,333,All Stages,,All Match Types,,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Grand Final,3251.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Lower Bracket Final,3255.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Lower Round 1,3252.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Lower Round 2,3253.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Lower Round 3,3254.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Upper Bracket Final,3250.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Upper Bracket Quarterfinals,3248.0,2021
Champions Tour North America Stage 1: Masters,333,Main Event,690.0,Upper Bracket Semifinals,3249.0,2021
Champions Tour North America Stage 2: Challengers 1,370,All Stages,,All Match Types,,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Grand Finals,3845.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Lower Bracket Finals,3844.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Lower Round 1,3841.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Lower Round 2,3842.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Lower Round 3,3843.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Upper Bracket Finals,3840.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Upper Bracket Quarter Finals,3838.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767.0,Upper Bracket Semifinals,3839.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766.0,Round of 128,3697.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766.0,Round of 16,3532.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766.0,Round of 32,3699.0,2021
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766.0,Round of 64,3698.0,2021
Champions Tour North America Stage 2: Challengers 2,371,All Stages,,All Match Types,,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Grand Finals,4091.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Lower Bracket Final,4090.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Lower Bracket Round 1,4087.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Lower Bracket Round 2,4088.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Lower Bracket Round 3,4089.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Upper Bracket Finals,4086.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Upper Bracket Quarterfinals,4084.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Main Event,769.0,Upper Bracket Semifinals,4085.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Open Qualifier,768.0,Quarterfinals,3537.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Open Qualifier,768.0,Round of 128,3533.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Open Qualifier,768.0,Round of 16,3536.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Open Qualifier,768.0,Round of 32,3535.0,2021
Champions Tour North America Stage 2: Challengers 2,371,Open Qualifier,768.0,Round of 64,3534.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,All Stages,,All Match Types,,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Grand Final,4170.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Lower Bracket Final,4169.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Lower Bracket Round 1,4166.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Lower Bracket Round 2,4167.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Lower Bracket Round 3,4168.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Upper Bracket Final,4165.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Upper Bracket Quarterfinals,4163.0,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770.0,Upper Bracket Semifinals,4164.0,2021
Champions Tour North America Stage 3: Challengers 1,520,All Stages,,All Match Types,,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Grand Final,5773.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Lower Final,5777.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Lower Round 1,5774.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Lower Round 2,5775.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Lower Round 3,5776.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Upper Final,5772.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Upper Quarterfinals,5770.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131.0,Upper Semifinals,5771.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130.0,Round of 128,5607.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130.0,Round of 16,5610.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130.0,Round of 32,5609.0,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130.0,Round of 64,5608.0,2021
Champions Tour North America Stage 3: Challengers 2,576,All Stages,,All Match Types,,2021
