Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Match Name,Match ID,Map,Game ID,Year
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Lower Bracket Finals,9600,Iconic vs Bonkers,69766,Bind,70632,2022
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Lower Bracket Finals,9600,Iconic vs Bonkers,69766,Fracture,70633,2022
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Grand Finals,9601,ORDER vs Bonkers,69767,Fracture,70635,2022
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Grand Finals,9601,ORDER vs Bonkers,69767,Breeze,70636,2022
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Grand Finals,9601,ORDER vs Bonkers,69767,Bind,70637,2022
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Grand Finals,9601,ORDER vs Bonkers,69767,Icebox,70638,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Yêu Nhã Hân vs Team Capalot,60939,Ascent,60258,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Yêu Nhã Hân vs Team Capalot,60939,Icebox,60259,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Respect Me vs Fancy United Esports,60938,Breeze,60255,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Respect Me vs Fancy United Esports,60938,Haven,60256,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Lv10FB vs FEARUS,60940,Bind,60261,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Lv10FB vs FEARUS,60940,Ascent,60262,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,VANDAL GANG BOIZ vs Homies Nexus,60941,Ascent,60264,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,VANDAL GANG BOIZ vs Homies Nexus,60941,Split,60265,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,The Meaps vs Team IBYE,60942,Fracture,60267,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,The Meaps vs Team IBYE,60942,Ascent,60268,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,imnot vs ClownS,60944,Ascent,60273,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,imnot vs ClownS,60944,Breeze,60274,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Fenix Gaming vs Take It Easy,60943,Icebox,60270,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Fenix Gaming vs Take It Easy,60943,Breeze,60271,2022
Road to VCT 2022,812,Round 1,1580,Round of 16,8569,Innocent Cats Junior vs Dominus Esports,60945,Bind,60276,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,FEARUS vs Homies Nexus,61046,Ascent,60352,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,FEARUS vs Homies Nexus,61046,Icebox,60353,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,The Meaps vs Take It Easy,61047,Ascent,60355,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,The Meaps vs Take It Easy,61047,Haven,60356,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,The Meaps vs Take It Easy,61047,Breeze,60357,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,imnot vs Dominus Esports,61048,Split,60358,2022
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585,imnot vs Dominus Esports,61048,Ascent,60359,2022
Road to VCT 2022,812,Round 1,1580,Semifinals,8586,Fancy United Esports vs FEARUS,61288,Breeze,60441,2022
Road to VCT 2022,812,Round 1,1580,Semifinals,8586,Fancy United Esports vs FEARUS,61288,Split,60621,2022
Road to VCT 2022,812,Round 1,1580,Semifinals,8586,The Meaps vs Dominus Esports,61289,Bind,60442,2022
Road to VCT 2022,812,Round 1,1580,Semifinals,8586,The Meaps vs Dominus Esports,61289,Ascent,60623,2022
Road to VCT 2022,812,Round 1,1580,Grand Final,8587,Fancy United Esports vs The Meaps,61290,Breeze,60443,2022
Road to VCT 2022,812,Round 1,1580,Grand Final,8587,Fancy United Esports vs The Meaps,61290,Haven,60444,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Brave Wolves vs Canine 9,62883,Icebox,61999,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Brave Wolves vs Canine 9,62883,Ascent,62000,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Dominus Esports vs Take It Easy,62884,Icebox,62002,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Dominus Esports vs Take It Easy,62884,Bind,62003,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Unindentified Gaming vs Nghiện Thêm Lần Nữ,62885,Bind,62005,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Unindentified Gaming vs Nghiện Thêm Lần Nữ,62885,Fracture,62006,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Team Joy vs The Mad Men 1,62886,Split,62009,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Innocent Cats Esports vs Penguins and Frogs,62888,Ascent,62014,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,Innocent Cats Esports vs Penguins and Frogs,62888,Breeze,62015,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,MXB South Side vs Team Capalot,62889,Ascent,62017,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,MXB South Side vs Team Capalot,62889,Haven,62018,2022
Road to VCT 2022,812,Round 2,1606,Round of 16,8753,MXB South Side vs Team Capalot,62889,Breeze,62019,2022
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754,UBT Esports vs Innocent Cats Esports,62899,Haven,62029,2022
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754,UBT Esports vs Innocent Cats Esports,62899,Icebox,62030,2022
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754,Brave Wolves vs Take It Easy,62897,Ascent,62023,2022
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754,Brave Wolves vs Take It Easy,62897,Breeze,62024,2022
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754,Nghiện Thêm Lần Nữ vs Team Joy,62898,Ascent,62026,2022
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754,Nghiện Thêm Lần Nữ vs Team Joy,62898,Fracture,62027,2022
Road to VCT 2022,812,Round 2,1606,Semifinals,8755,Take It Easy vs Team Joy,62902,Ascent,62035,2022
Road to VCT 2022,812,Round 2,1606,Semifinals,8755,Take It Easy vs Team Joy,62902,Breeze,62036,2022
Road to VCT 2022,812,Round 2,1606,Semifinals,8755,Take It Easy vs Team Joy,62902,Haven,62037,2022
Road to VCT 2022,812,Round 2,1606,Semifinals,8755,UBT Esports vs Team Capalot,62903,Haven,62038,2022
Road to VCT 2022,812,Round 2,1606,Semifinals,8755,UBT Esports vs Team Capalot,62903,Breeze,62039,2022
Road to VCT 2022,812,Round 2,1606,Grand Finals,8756,Team Joy vs UBT Esports,62904,Haven,62041,2022
Road to VCT 2022,812,Round 2,1606,Grand Finals,8756,Team Joy vs UBT Esports,62904,Ascent,62042,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Dominus Esports vs Homies Nexus,64241,Icebox,63735,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Dominus Esports vs Homies Nexus,64241,Haven,63736,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Respect Me vs The Mad Men 2,64242,Ascent,63738,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Respect Me vs The Mad Men 2,64242,Split,63739,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Team Big BAAM vs Fake Clan,64243,Bind,63741,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Team Big BAAM vs Fake Clan,64243,Ascent,63742,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,OK vs Canine 9,64244,Icebox,63744,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,OK vs Canine 9,64244,Ascent,63745,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,OK vs Canine 9,64244,Bind,63746,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Brave Wolves vs Innocent Cats Esports,64245,Bind,63747,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,Brave Wolves vs Innocent Cats Esports,64245,Icebox,63748,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,The Mad Men 3 vs MXB South Side,64246,Haven,63750,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,The Mad Men 3 vs MXB South Side,64246,Haven,63751,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,CBD Prime vs Take It Easy,64247,Ascent,63753,2022
Road to VCT 2022,812,Round 3,1671,Round of 16,8898,CBD Prime vs Take It Easy,64247,Split,63754,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,Hehe vs Dominus Esports,64248,Breeze,63756,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,Hehe vs Dominus Esports,64248,Icebox,63757,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,Hehe vs Dominus Esports,64248,Bind,63758,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,The Mad Men 2 vs Team Big BAAM,64249,Ascent,63759,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,The Mad Men 2 vs Team Big BAAM,64249,Haven,63760,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,MXB South Side vs CBD Prime,64251,Ascent,63765,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,MXB South Side vs CBD Prime,64251,Split,63766,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,OK vs Brave Wolves,64250,Ascent,63762,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,OK vs Brave Wolves,64250,Bind,63763,2022
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899,OK vs Brave Wolves,64250,Icebox,63764,2022
Road to VCT 2022,812,Round 3,1671,Semifinals,8900,Dominus Esports vs Team Big BAAM,64252,Ascent,63768,2022
Road to VCT 2022,812,Round 3,1671,Semifinals,8900,Dominus Esports vs Team Big BAAM,64252,Haven,63769,2022
Road to VCT 2022,812,Round 3,1671,Semifinals,8900,MXB South Side vs Brave Wolves,64253,Ascent,63771,2022
Road to VCT 2022,812,Round 3,1671,Semifinals,8900,MXB South Side vs Brave Wolves,64253,Icebox,63772,2022
Road to VCT 2022,812,Round 3,1671,Grand Finals,8901,Team Big BAAM vs MXB South Side,64254,Ascent,63774,2022
Road to VCT 2022,812,Round 3,1671,Grand Finals,8901,Team Big BAAM vs MXB South Side,64254,Haven,63775,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Brave Wolves vs Team Capalot,65599,Ascent,65968,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Brave Wolves vs Team Capalot,65599,Haven,65969,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Brave Wolves vs Team Capalot,65599,Bind,65970,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,RMIT SGS Esports Club vs Take It Easy,65600,Ascent,65971,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,RMIT SGS Esports Club vs Take It Easy,65600,Breeze,65972,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Dominus Esports vs I Cee Jay Too,65602,Ascent,65977,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Dominus Esports vs I Cee Jay Too,65602,Haven,65978,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Lipxitus vs The Mad Men 3,65603,Bind,65980,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Lipxitus vs The Mad Men 3,65603,Ascent,65981,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,Lipxitus vs The Mad Men 3,65603,Breeze,65982,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,chiu vs TiAMAT,65606,Bind,65989,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,chiu vs TiAMAT,65606,Ascent,65990,2022
Road to VCT 2022,812,Round 4,1697,Round of 16,9096,chiu vs TiAMAT,65606,Haven,65991,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Brave Wolves vs Take It Easy,65948,Bind,66359,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Brave Wolves vs Take It Easy,65948,Ascent,66360,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Brave Wolves vs Take It Easy,65948,Haven,66361,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Nghiện Thêm Lần Nữ vs I Cee Jay Too,65949,Haven,66362,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Nghiện Thêm Lần Nữ vs I Cee Jay Too,65949,Fracture,66363,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Lipxitus vs The Mad Men 2,65950,Ascent,66365,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Lipxitus vs The Mad Men 2,65950,Breeze,66366,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,Lipxitus vs The Mad Men 2,65950,Icebox,66367,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,The Zoo vs chiu,65951,Haven,66368,2022
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124,The Zoo vs chiu,65951,Breeze,66369,2022
Road to VCT 2022,812,Round 4,1697,Semifinals,9128,The Mad Men 2 vs chiu,65994,Split,66419,2022
Road to VCT 2022,812,Round 4,1697,Semifinals,9128,The Mad Men 2 vs chiu,65994,Icebox,66420,2022
Road to VCT 2022,812,Round 4,1697,Semifinals,9128,Brave Wolves vs I Cee Jay Too,65993,Breeze,66416,2022
Road to VCT 2022,812,Round 4,1697,Semifinals,9128,Brave Wolves vs I Cee Jay Too,65993,Bind,66417,2022
Road to VCT 2022,812,Round 4,1697,Grand Final,9194,Brave Wolves vs chiu,66174,Haven,66526,2022
Road to VCT 2022,812,Round 4,1697,Grand Final,9194,Brave Wolves vs chiu,66174,Bind,66527,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Canine 9 vs Fenix Gaming,66778,Haven,67366,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Canine 9 vs Fenix Gaming,66778,Icebox,67367,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Canine 9 vs Fenix Gaming,66778,Bind,67368,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,OK vs Cat Gang,66781,Breeze,67375,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,OK vs Cat Gang,66781,Ascent,67376,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Take It Easy vs Penguins and Frogs,66782,Bind,67378,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Take It Easy vs Penguins and Frogs,66782,Icebox,67379,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,MadHood vs SHOOT FOR FUN,66783,Ascent,67381,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,MadHood vs SHOOT FOR FUN,66783,Haven,67382,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Handicapped vs Nghiện Thêm Lần Nữ,66785,Ascent,67387,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Handicapped vs Nghiện Thêm Lần Nữ,66785,Bind,67388,2022
Road to VCT 2022,812,Round 5,1723,Round of 16,9256,Handicapped vs Nghiện Thêm Lần Nữ,66785,Breeze,67389,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Fenix Gaming vs TiAMAT,67400,Split,68464,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Fenix Gaming vs TiAMAT,67400,Haven,68739,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Fear of God vs OK,67401,Ascent,68465,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Fear of God vs OK,67401,Bind,68741,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Fear of God vs OK,67401,Haven,68742,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Take It Easy vs MadHood,67402,Haven,68466,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Take It Easy vs MadHood,67402,Ascent,68743,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Lipxitus vs Nghiện Thêm Lần Nữ,67403,Fracture,68467,2022
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257,Lipxitus vs Nghiện Thêm Lần Nữ,67403,Ascent,68745,2022
Road to VCT 2022,812,Round 5,1723,Semifinals,9258,Fenix Gaming vs OK,67575,Haven,68747,2022
Road to VCT 2022,812,Round 5,1723,Semifinals,9258,Fenix Gaming vs OK,67575,Ascent,68783,2022
Road to VCT 2022,812,Round 5,1723,Semifinals,9258,Take It Easy vs Nghiện Thêm Lần Nữ,67576,Fracture,68748,2022
Road to VCT 2022,812,Round 5,1723,Semifinals,9258,Take It Easy vs Nghiện Thêm Lần Nữ,67576,Ascent,68785,2022
Road to VCT 2022,812,Round 5,1723,Semifinals,9258,Take It Easy vs Nghiện Thêm Lần Nữ,67576,Icebox,68786,2022
Road to VCT 2022,812,Round 5,1723,Decider Match,9357,Fear of God vs MadHood,67695,Bind,68787,2022
Road to VCT 2022,812,Round 5,1723,Decider Match,9357,Fear of God vs MadHood,67695,Icebox,68788,2022
Road to VCT 2022,812,Round 5,1723,Decider Match,9357,TiAMAT vs Lipxitus,67696,Ascent,68790,2022
Road to VCT 2022,812,Round 5,1723,Decider Match,9357,TiAMAT vs Lipxitus,67696,Haven,68791,2022
Road to VCT 2022,812,Round 5,1723,Decider Match,9357,TiAMAT vs Lipxitus,67696,Split,68792,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Aim.Attack vs AIGYR ACADEMY,64310,Bind,63793,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Aim.Attack vs AIGYR ACADEMY,64310,Breeze,63791,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Aim.Attack vs AIGYR ACADEMY,64310,Split,63792,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,EZclap vs VALORANT Sharaga,64311,Ascent,63794,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,EZclap vs VALORANT Sharaga,64311,Bind,63795,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,QuantumBrain vs адин,64313,Ascent,63800,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,QuantumBrain vs адин,64313,Fracture,63801,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,VCTRY Esports vs furi+4,64314,Haven,63803,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,VCTRY Esports vs furi+4,64314,Bind,63804,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,VCTRY Esports vs furi+4,64314,Split,63805,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,NoAvocado vs TRG,64315,Haven,63806,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,NoAvocado vs TRG,64315,Ascent,63807,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Redragon vs Gen'ei Ryodan,64316,Bind,63809,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Redragon vs Gen'ei Ryodan,64316,Icebox,63810,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Cast Gaming vs 312,64317,Ascent,63812,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Cast Gaming vs 312,64317,Icebox,63813,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,FishkaVTom vs V K3Par1kE,64318,Icebox,63815,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,FishkaVTom vs V K3Par1kE,64318,Ascent,63816,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,komand04ka vs AHEKDOT,64319,Haven,63818,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,komand04ka vs AHEKDOT,64319,Icebox,63819,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,komand04ka vs AHEKDOT,64319,Breeze,63820,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,deathwish vs ulitka,64320,Breeze,63821,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,deathwish vs ulitka,64320,Icebox,63822,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Aeon vs Ax3,64321,Split,63824,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Aeon vs Ax3,64321,Haven,63825,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,EZ KATKA vs CRUSHERS,64322,Icebox,63827,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,EZ KATKA vs CRUSHERS,64322,Ascent,63828,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,unravel vs nAts fAns,64323,Icebox,63830,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,unravel vs nAts fAns,64323,Fracture,63831,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,QLF Clan vs NEXT.GEN,64324,Icebox,63833,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,QLF Clan vs NEXT.GEN,64324,Breeze,63834,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,QLF Clan vs NEXT.GEN,64324,Fracture,63835,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,whydah vs Dobeg,64325,Fracture,63836,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,whydah vs Dobeg,64325,Ascent,63837,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,One Breath Gaming vs DISBAND,64326,Ascent,63839,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,One Breath Gaming vs DISBAND,64326,Bind,63840,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,cis killers vs Winstrike Academy,64327,Icebox,63842,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,cis killers vs Winstrike Academy,64327,Haven,63843,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Born in Fire vs Aim Face,64328,Split,63845,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Born in Fire vs Aim Face,64328,Ascent,63846,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Space Development vs next_viigraem,64329,Ascent,63848,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Space Development vs next_viigraem,64329,Icebox,63849,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Team hz vs Secha Ghouls,64330,Icebox,63851,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Team hz vs Secha Ghouls,64330,Ascent,63852,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,who cares? vs tyeasy,64331,Ascent,63854,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,who cares? vs tyeasy,64331,Fracture,63855,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,VeselieVintovki vs Norden eSports,64332,Breeze,63857,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,VeselieVintovki vs Norden eSports,64332,Ascent,63858,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,VeselieVintovki vs Norden eSports,64332,Haven,63859,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Smile vs The Bears,64333,Ascent,63860,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Smile vs The Bears,64333,Haven,63861,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,B8 Esports vs ranked legends,64334,Split,63863,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,B8 Esports vs ranked legends,64334,Icebox,63864,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,fat7 vs PURPURE,64335,Breeze,63866,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,fat7 vs PURPURE,64335,Ascent,63867,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Sleepless vs LZT Gaming,64336,Icebox,63869,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Sleepless vs LZT Gaming,64336,Breeze,63870,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,KABAHbl vs team420,64337,Bind,63872,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,KABAHbl vs team420,64337,Ascent,63873,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Tactical Five vs KAIDO,64338,Ascent,63875,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Tactical Five vs KAIDO,64338,Haven,63876,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Tactical Five vs KAIDO,64338,Breeze,63877,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Universe vs PUNCH,64339,Ascent,63878,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Universe vs PUNCH,64339,Breeze,63879,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Odium vs VCT,64340,Ascent,63881,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,Odium vs VCT,64340,Icebox,63882,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,playordie vs PowerRangers,64341,Haven,63884,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,playordie vs PowerRangers,64341,Ascent,63885,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 32,8910,Aim.Attack vs EZclap,64342,Ascent,63887,2022
