Tournament,Stage,Match Type,Match Name,Map
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (C),Gambit Esports vs Crazy Raccoon,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),Keyd Stars vs Envy,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),Keyd Stars vs Envy,Bind
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),KRÜ Esports vs ZETA DIVISION,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),KRÜ Esports vs ZETA DIVISION,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),KRÜ Esports vs ZETA DIVISION,Bind
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs G2 Esports,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs G2 Esports,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs G2 Esports,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (C),Gambit Esports vs 100 Thieves,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (C),Gambit Esports vs 100 Thieves,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (C),Gambit Esports vs 100 Thieves,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (B),Envy vs KRÜ Esports,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (B),Envy vs KRÜ Esports,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (A),Vision Strikers vs Acend,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (A),Vision Strikers vs Acend,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs Sentinels,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs Sentinels,Breeze
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs G2 Esports,Bind
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs G2 Esports,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (B),Keyd Stars vs ZETA DIVISION,Breeze
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (B),Keyd Stars vs ZETA DIVISION,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (C),Crazy Raccoon vs Liberty,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (C),Crazy Raccoon vs Liberty,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (A),Paper Rex vs Papara SuperMassive,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (A),Paper Rex vs Papara SuperMassive,Breeze
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (A),Paper Rex vs Papara SuperMassive,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs Sentinels,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs Sentinels,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (B),KRÜ Esports vs Keyd Stars,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (B),KRÜ Esports vs Keyd Stars,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (A),Acend vs Papara SuperMassive,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (A),Acend vs Papara SuperMassive,Bind
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (A),Acend vs Papara SuperMassive,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (C),Gambit Esports vs Crazy Raccoon,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (C),Gambit Esports vs Crazy Raccoon,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs F4Q,Breeze
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs F4Q,Split
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs F4Q,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Vision Strikers vs Gambit Esports,Bind
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Vision Strikers vs Gambit Esports,Split
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Vision Strikers vs Gambit Esports,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,G2 Esports vs KRÜ Esports,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,G2 Esports vs KRÜ Esports,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,100 Thieves vs Acend,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,100 Thieves vs Acend,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,100 Thieves vs Acend,Breeze
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Envy vs Sentinels,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Envy vs Sentinels,Split
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Semifinals,Gambit Esports vs G2 Esports,Breeze
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Semifinals,Gambit Esports vs G2 Esports,Icebox
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Semifinals,100 Thieves vs Envy,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Semifinals,100 Thieves vs Envy,Ascent
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Grand Final,Envy vs Gambit Esports,Bind
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Grand Final,Envy vs Gambit Esports,Haven
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Grand Final,Envy vs Gambit Esports,Split
Oceania Tour: Championship,Main Event,Upper Quarterfinals,ORDER vs Dire Wolves,Breeze
Oceania Tour: Championship,Main Event,Upper Quarterfinals,ORDER vs Dire Wolves,Icebox
Oceania Tour: Championship,Main Event,Upper Quarterfinals,Wildcard Gaming vs Nebula,Icebox
Oceania Tour: Championship,Main Event,Upper Quarterfinals,Wildcard Gaming vs Nebula,Breeze
Oceania Tour: Championship,Main Event,Upper Quarterfinals,PEACE vs Legacy Esports,Icebox
Oceania Tour: Championship,Main Event,Upper Quarterfinals,PEACE vs Legacy Esports,Haven
Oceania Tour: Championship,Main Event,Upper Quarterfinals,Mindfreak vs Team Bliss,Bind
Oceania Tour: Championship,Main Event,Upper Quarterfinals,Mindfreak vs Team Bliss,Haven
Oceania Tour: Championship,Main Event,Upper Quarterfinals,Mindfreak vs Team Bliss,Ascent
Oceania Tour: Championship,Main Event,Upper Semifinals,ORDER vs PEACE,Icebox
Oceania Tour: Championship,Main Event,Upper Semifinals,ORDER vs PEACE,Breeze
Oceania Tour: Championship,Main Event,Lower Round 1,Dire Wolves vs Legacy Esports,Ascent
Oceania Tour: Championship,Main Event,Lower Round 1,Dire Wolves vs Legacy Esports,Icebox
Oceania Tour: Championship,Main Event,Upper Semifinals,Wildcard Gaming vs Team Bliss,Breeze
Oceania Tour: Championship,Main Event,Upper Semifinals,Wildcard Gaming vs Team Bliss,Ascent
Oceania Tour: Championship,Main Event,Upper Semifinals,Wildcard Gaming vs Team Bliss,Haven
Oceania Tour: Championship,Main Event,Lower Round 1,Nebula vs Mindfreak,Bind
Oceania Tour: Championship,Main Event,Lower Round 1,Nebula vs Mindfreak,Icebox
Oceania Tour: Championship,Main Event,Lower Round 2,Wildcard Gaming vs Legacy Esports,Split
Oceania Tour: Championship,Main Event,Lower Round 2,Wildcard Gaming vs Legacy Esports,Ascent
Oceania Tour: Championship,Main Event,Lower Round 2,Wildcard Gaming vs Legacy Esports,Icebox
Oceania Tour: Championship,Main Event,Lower Round 2,PEACE vs Nebula,Icebox
Oceania Tour: Championship,Main Event,Lower Round 2,PEACE vs Nebula,Breeze
Oceania Tour: Championship,Main Event,Lower Round 2,PEACE vs Nebula,Ascent
Oceania Tour: Championship,Main Event,Upper Final,ORDER vs Team Bliss,Bind
Oceania Tour: Championship,Main Event,Upper Final,ORDER vs Team Bliss,Breeze
Oceania Tour: Championship,Main Event,Lower Round 3,Wildcard Gaming vs PEACE,Haven
Oceania Tour: Championship,Main Event,Lower Round 3,Wildcard Gaming vs PEACE,Breeze
Oceania Tour: Championship,Main Event,Lower Final,Team Bliss vs PEACE,Ascent
Oceania Tour: Championship,Main Event,Lower Final,Team Bliss vs PEACE,Split
Oceania Tour: Championship,Main Event,Lower Final,Team Bliss vs PEACE,Haven
Oceania Tour: Championship,Main Event,Grand Final,ORDER vs PEACE,Split
Oceania Tour: Championship,Main Event,Grand Final,ORDER vs PEACE,Bind
Oceania Tour: Championship,Main Event,Grand Final,ORDER vs PEACE,Haven
Oceania Tour: Championship,Main Event,Grand Final,ORDER vs PEACE,Breeze
Oceania Tour: Championship,Main Event,Grand Final,ORDER vs PEACE,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Team Validus,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Team Validus,Haven
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Team Validus,Split
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Piercer Esports vs Top Gear,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Piercer Esports vs Top Gear,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,SCYTES vs Onyx Ravens,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,SCYTES vs Onyx Ravens,Icebox
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Psycho Family,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Psycho Family,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Anubis Gaming vs Team WaVii,Split
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,La7zag Esports vs Elementals,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,La7zag Esports vs Elementals,Haven
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,RTG eSports vs Exality,Split
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,RTG eSports vs Exality,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,RTG eSports vs Exality,Icebox
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Team Validus vs Top Gear,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Team Validus vs Top Gear,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Team Validus vs Top Gear,Split
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Piercer Esports vs SCYTES,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Piercer Esports vs SCYTES,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Team WaVii,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Team WaVii,Split
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Psycho Family vs Elementals,Haven
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Psycho Family vs Elementals,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Anubis Gaming vs Exality,Breeze
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Anubis Gaming vs Exality,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,La7zag Esports vs RTG eSports,Icebox
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,La7zag Esports vs RTG eSports,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Top Gear,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Top Gear,Split
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Top Gear,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Elementals,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Elementals,Haven
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Elementals,Split
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs Exality,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs Exality,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Psycho Family vs RTG eSports,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Psycho Family vs RTG eSports,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Anubis Gaming vs La7zag Esports,Icebox
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Anubis Gaming vs La7zag Esports,Split
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Onyx Ravens,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Onyx Ravens,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs Onyx Ravens,Breeze
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Top Gear vs SCYTES,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Top Gear vs SCYTES,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Mythociast vs Piercer Esports,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Mythociast vs Piercer Esports,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Exality,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Exality,Breeze
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Exality,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Elementals vs RTG eSports,Haven
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Elementals vs RTG eSports,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs La7zag Esports,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs La7zag Esports,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Psycho Family vs Anubis Gaming,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Psycho Family vs Anubis Gaming,Icebox
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Onyx Ravens vs Piercer Esports,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Onyx Ravens vs Piercer Esports,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Top Gear vs Fraggerz,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Top Gear vs Fraggerz,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Top Gear vs Fraggerz,Breeze
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs SCYTES,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,New Genesis Esports vs SCYTES,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs Psycho Family,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs Psycho Family,Icebox
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Team WaVii vs Psycho Family,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,SCYTES vs Fraggerz,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,SCYTES vs Fraggerz,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs La7zag Esports,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,RTG eSports vs Anubis Gaming,Split
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,RTG eSports vs Anubis Gaming,Icebox
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,SCYTES vs Mythociast,Ascent
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,SCYTES vs Mythociast,Bind
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Onyx Ravens vs Top Gear,Icebox
Strike Arabia League: Season 3,GCC and Iraq,Group Stage,Onyx Ravens vs Top Gear,Ascent
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Anubis Gaming,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,Alterfox Esports vs Anubis Gaming,Split
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,La7zag Esports vs Psycho Family,Bind
Strike Arabia League: Season 3,Levant and North Africa,Group Stage,La7zag Esports vs Psycho Family,Icebox
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Global Esports vs Team Inazuma,Icebox
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Global Esports vs Team Inazuma,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,TempesT vs Bi eSports,Haven
Valorant Conquerors Championship,India Qualifier #1,Round of 16,TempesT vs Bi eSports,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,TempesT vs Bi eSports,Split
Valorant Conquerors Championship,India Qualifier #1,Round of 16,GodLike Esports vs Lethal Esports,Bind
Valorant Conquerors Championship,India Qualifier #1,Round of 16,GodLike Esports vs Lethal Esports,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Enigma Gaming vs W Gaming,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Enigma Gaming vs W Gaming,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Velocity Gaming vs True Rippers,Icebox
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Velocity Gaming vs True Rippers,Haven
Valorant Conquerors Championship,India Qualifier #1,Round of 16,F1LS Esports vs Outset Esports,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,F1LS Esports vs Outset Esports,Haven
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Samurai Esports vs Kill To Win,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Samurai Esports vs Kill To Win,Icebox
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Team 69 vs Reckoning Esports,Bind
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Team 69 vs Reckoning Esports,Ascent
Valorant Conquerors Championship,India Qualifier #1,Round of 16,Team 69 vs Reckoning Esports,Split
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs TempesT,Icebox
