Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour Europe Stage 2: Challengers 2,Qualifier Play-In,Quarterfinals (Seeding),Ninjas in Pyjamas vs Team Liquid,Ninjas in Pyjamas,pick,Bind
Champions Tour Europe Stage 2: Challengers 2,Qualifier Play-In,Quarterfinals (Seeding),Opportunists vs CE Calling,Opportunists,ban,Icebox
Champions Tour Europe Stage 2: Challengers 2,Qualifier Play-In,Quarterfinals (Seeding),Opportunists vs CE Calling,CE Calling,ban,Split
Champions Tour Europe Stage 2: Challengers 2,Qualifier Play-In,Quarterfinals (Seeding),Opportunists vs CE Calling,CE Calling,pick,Haven
Champions Tour Europe Stage 2: Challengers 2,Qualifier Play-In,Quarterfinals (Seeding),Opportunists vs CE Calling,Opportunists,pick,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Acend vs Team Vitality,Acend,ban,Split
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Acend vs Team Vitality,Team Vitality,ban,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Acend vs Team Vitality,Team Vitality,pick,Icebox
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Acend vs Team Vitality,Acend,pick,Haven
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,G2 Esports vs FNATIC,G2 Esports,ban,Haven
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,G2 Esports vs FNATIC,FNATIC,ban,Split
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,G2 Esports vs FNATIC,FNATIC,pick,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,G2 Esports vs FNATIC,G2 Esports,pick,Ascent
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team Liquid vs CE Calling,Team Liquid,ban,Icebox
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team Liquid vs CE Calling,CE Calling,ban,Split
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team Liquid vs CE Calling,CE Calling,pick,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team Liquid vs CE Calling,Team Liquid,pick,Ascent
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team BDS vs Ninjas in Pyjamas,Team BDS,ban,Icebox
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team BDS vs Ninjas in Pyjamas,Ninjas in Pyjamas,ban,Ascent
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team BDS vs Ninjas in Pyjamas,Ninjas in Pyjamas,pick,Haven
Champions Tour Europe Stage 2: Challengers 2,Main Event,Quarterfinals,Team BDS vs Ninjas in Pyjamas,Team BDS,pick,Split
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team Vitality vs FNATIC,Team Vitality,ban,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team Vitality vs FNATIC,FNATIC,ban,Split
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team Vitality vs FNATIC,FNATIC,pick,Haven
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team Vitality vs FNATIC,Team Vitality,pick,Icebox
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team BDS vs Team Liquid,Team BDS,ban,Icebox
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team BDS vs Team Liquid,Team Liquid,ban,Split
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team BDS vs Team Liquid,Team Liquid,pick,Haven
Champions Tour Europe Stage 2: Challengers 2,Main Event,Semifinals,Team BDS vs Team Liquid,Team BDS,pick,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Grand Finals,FNATIC vs Team Liquid,FNATIC,pick,Icebox
Champions Tour Europe Stage 2: Challengers 2,Main Event,Grand Finals,FNATIC vs Team Liquid,Team Liquid,pick,Ascent
Champions Tour Europe Stage 2: Challengers 2,Main Event,Grand Finals,FNATIC vs Team Liquid,FNATIC,pick,Bind
Champions Tour Europe Stage 2: Challengers 2,Main Event,Grand Finals,FNATIC vs Team Liquid,Team Liquid,pick,Split
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Quarterfinals,RARE Esports vs Orgless5,Orgless5,pick,Bind
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Quarterfinals,RARE Esports vs Orgless5,RARE Esports,pick,Haven
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Quarterfinals,Anatolia Esports vs Cyber Skull Esports,Cyber Skull Esports,pick,Haven
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Quarterfinals,Anatolia Esports vs Cyber Skull Esports,Anatolia Esports,pick,Bind
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Grand Finals,BBL Esports vs Anatolia Esports,BBL Esports,pick,Icebox
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Grand Finals,BBL Esports vs Anatolia Esports,Anatolia Esports,pick,Split
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Grand Finals,BBL Esports vs Anatolia Esports,BBL Esports,pick,Ascent
Champions Tour Turkey Stage 2: Challengers 2,Main Event,Grand Finals,BBL Esports vs Anatolia Esports,Anatolia Esports,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,Morph Impact vs Bigetron Arctic,Bigetron Arctic,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,Morph Impact vs Bigetron Arctic,Morph Impact,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,Morph Impact vs Bigetron Arctic,Bigetron Arctic,pick,Split
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,NXL LIGAGAME vs XcN Gaming,XcN Gaming,pick,Icebox
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,NXL LIGAGAME vs XcN Gaming,NXL LIGAGAME,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,NXL LIGAGAME vs XcN Gaming,XcN Gaming,pick,Haven
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,Alter Ego vs Reckless Lads,Reckless Lads,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,Alter Ego vs Reckless Lads,Alter Ego,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,Alter Ego vs Reckless Lads,Reckless Lads,pick,Haven
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs VVV,VVV,pick,Haven
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs VVV,BOOM Esports,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs VVV,VVV,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Semifinals,Alter Ego vs NXL LIGAGAME,NXL LIGAGAME,pick,Haven
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Semifinals,Alter Ego vs NXL LIGAGAME,Alter Ego,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Semifinals,Alter Ego vs NXL LIGAGAME,NXL LIGAGAME,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Semifinals,BOOM Esports vs Bigetron Arctic,Bigetron Arctic,pick,Haven
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Semifinals,BOOM Esports vs Bigetron Arctic,BOOM Esports,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Semifinals,BOOM Esports vs Bigetron Arctic,Bigetron Arctic,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Bronze Match,BOOM Esports vs Alter Ego,Alter Ego,ban,Split
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Bronze Match,BOOM Esports vs Alter Ego,BOOM Esports,ban,Icebox
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Bronze Match,BOOM Esports vs Alter Ego,Alter Ego,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Bronze Match,BOOM Esports vs Alter Ego,BOOM Esports,pick,Haven
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Bronze Match,BOOM Esports vs Alter Ego,Alter Ego,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Grand Final,Bigetron Arctic vs NXL LIGAGAME,Bigetron Arctic,pick,Split
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Grand Final,Bigetron Arctic vs NXL LIGAGAME,NXL LIGAGAME,pick,Bind
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Grand Final,Bigetron Arctic vs NXL LIGAGAME,Bigetron Arctic,pick,Ascent
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Grand Final,Bigetron Arctic vs NXL LIGAGAME,NXL LIGAGAME,pick,Icebox
Champions Tour Indonesia Stage 2: Challengers 2,Main Event,Grand Final,Bigetron Arctic vs NXL LIGAGAME,Bigetron Arctic,pick,Haven
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,Hashira vs Galaxy Racer,Galaxy Racer,pick,Bind
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,Hashira vs Galaxy Racer,Hashira,pick,Ascent
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,ex-SV Empire vs Fulcrum Esports Catalyst,Fulcrum Esports Catalyst,pick,Haven
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,ex-SV Empire vs Fulcrum Esports Catalyst,ex-SV Empire,pick,Ascent
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,6045Pirates vs Alpha Esports Pro,Alpha Esports Pro,pick,Bind
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,6045Pirates vs Alpha Esports Pro,6045Pirates,pick,Split
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,Bren Esports vs Walküre,Walküre,pick,Icebox
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Quarterfinals,Bren Esports vs Walküre,Bren Esports,pick,Bind
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Semifinals,Hashira vs ex-SV Empire,ex-SV Empire,pick,Haven
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Semifinals,Hashira vs ex-SV Empire,Hashira,pick,Ascent
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Semifinals,Alpha Esports Pro vs Bren Esports,Alpha Esports Pro,pick,Icebox
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Semifinals,Alpha Esports Pro vs Bren Esports,Bren Esports,pick,Haven
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Grand Final,ex-SV Empire vs Bren Esports,ex-SV Empire,pick,Ascent
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Grand Final,ex-SV Empire vs Bren Esports,Bren Esports,pick,Icebox
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Grand Final,ex-SV Empire vs Bren Esports,ex-SV Empire,pick,Haven
Champions Tour Philippines Stage 2: Challengers 2,Main Event,Grand Final,ex-SV Empire vs Bren Esports,Bren Esports,pick,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Kingsmen vs Todak,Todak,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Kingsmen vs Todak,Kingsmen,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Kingsmen vs Todak,Kingsmen,pick,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Kingsmen vs Todak,Todak,pick,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team SMG vs Orgless,Team SMG,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team SMG vs Orgless,Orgless,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team SMG vs Orgless,Orgless,pick,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team SMG vs Orgless,Team SMG,pick,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Paper Rex vs Timing Monster Gaming,Paper Rex,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Paper Rex vs Timing Monster Gaming,Timing Monster Gaming,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Paper Rex vs Timing Monster Gaming,Timing Monster Gaming,pick,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Paper Rex vs Timing Monster Gaming,Paper Rex,pick,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team 600 vs Louvre,Team 600,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team 600 vs Louvre,Louvre,ban,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team 600 vs Louvre,Louvre,pick,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Quarterfinals,Team 600 vs Louvre,Team 600,pick,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Kingsmen vs Orgless,Kingsmen,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Kingsmen vs Orgless,Kingsmen,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Kingsmen vs Orgless,Orgless,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Kingsmen vs Orgless,Orgless,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Timing Monster Gaming vs Team 600,Timing Monster Gaming,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Timing Monster Gaming vs Team 600,Timing Monster Gaming,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Timing Monster Gaming vs Team 600,Team 600,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 1,Timing Monster Gaming vs Team 600,Team 600,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Todak vs Team SMG,Team SMG,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Todak vs Team SMG,Todak,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Todak vs Team SMG,Todak,pick,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Todak vs Team SMG,Team SMG,pick,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Paper Rex vs Louvre,Paper Rex,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Paper Rex vs Louvre,Louvre,ban,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Paper Rex vs Louvre,Louvre,pick,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Semifinals,Paper Rex vs Louvre,Paper Rex,pick,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Todak vs Team 600,Todak,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Todak vs Team 600,Todak,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Todak vs Team 600,Team 600,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Todak vs Team 600,Team 600,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Louvre vs Orgless,Orgless,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Louvre vs Orgless,Orgless,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Louvre vs Orgless,Louvre,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 2,Louvre vs Orgless,Louvre,ban,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Finals,Team SMG vs Paper Rex,Team SMG,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Finals,Team SMG vs Paper Rex,Paper Rex,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Finals,Team SMG vs Paper Rex,Paper Rex,pick,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Upper Finals,Team SMG vs Paper Rex,Team SMG,pick,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 3,Louvre vs Todak,Todak,ban,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 3,Louvre vs Todak,Todak,ban,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 3,Louvre vs Todak,Louvre,ban,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Round 3,Louvre vs Todak,Louvre,ban,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Final,Team SMG vs Louvre,Team SMG,ban,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Final,Team SMG vs Louvre,Louvre,ban,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Final,Team SMG vs Louvre,Louvre,pick,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Lower Bracket Final,Team SMG vs Louvre,Team SMG,pick,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Grand Finals,Paper Rex vs Louvre,Paper Rex,pick,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Grand Finals,Paper Rex vs Louvre,Louvre,pick,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Grand Finals,Paper Rex vs Louvre,Paper Rex,pick,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Main Event,Grand Finals,Paper Rex vs Louvre,Louvre,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs Spacestation Gaming,NRG Esports,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs Spacestation Gaming,Spacestation Gaming,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs Spacestation Gaming,Spacestation Gaming,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs Spacestation Gaming,NRG Esports,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,Kooky Koalas  vs Ghost Gaming,Kooky Koalas ,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,Kooky Koalas  vs Ghost Gaming,Ghost Gaming,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,Kooky Koalas  vs Ghost Gaming,Ghost Gaming,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,Kooky Koalas  vs Ghost Gaming,Kooky Koalas ,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs BASILISK,FaZe Clan,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs BASILISK,BASILISK,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs BASILISK,BASILISK,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs BASILISK,FaZe Clan,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,TSM vs ez5,TSM,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,TSM vs ez5,ez5,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,TSM vs ez5,ez5,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,TSM vs ez5,TSM,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs Time In,Time In,ban,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs Time In,100 Thieves,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs Time In,100 Thieves,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs Time In,Time In,pick,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Built By Gamers,Sentinels,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Built By Gamers,Built By Gamers,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Built By Gamers,Built By Gamers,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Built By Gamers,Sentinels,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,XSET vs NRG Esports,XSET,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,XSET vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,XSET vs NRG Esports,NRG Esports,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,XSET vs NRG Esports,XSET,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Envy vs Ghost Gaming,Envy,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Envy vs Ghost Gaming,Ghost Gaming,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Envy vs Ghost Gaming,Ghost Gaming,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Envy vs Ghost Gaming,Envy,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Immortals vs TSM,Immortals,ban,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Immortals vs TSM,TSM,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Immortals vs TSM,TSM,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Immortals vs TSM,Immortals,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Noble vs Andbox,Noble,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Noble vs Andbox,Andbox,ban,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Noble vs Andbox,Andbox,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Noble vs Andbox,Noble,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,FaZe Clan vs Version1,FaZe Clan,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,FaZe Clan vs Version1,Version1,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,FaZe Clan vs Version1,Version1,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,FaZe Clan vs Version1,FaZe Clan,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Gen.G vs Cloud9,Gen.G,ban,Split
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Gen.G vs Cloud9,Cloud9,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Gen.G vs Cloud9,Cloud9,pick,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,Gen.G vs Cloud9,Gen.G,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs rice and meatballs,100 Thieves,ban,Haven
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs rice and meatballs,rice and meatballs,ban,Ascent
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs rice and meatballs,rice and meatballs,pick,Icebox
Champions Tour North America Stage 2: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs rice and meatballs,100 Thieves,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,100 Thieves vs Andbox,100 Thieves,ban,Split
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,100 Thieves vs Andbox,Andbox,ban,Haven
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,100 Thieves vs Andbox,Andbox,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,100 Thieves vs Andbox,100 Thieves,pick,Bind
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Cloud9 vs Immortals,Cloud9,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Cloud9 vs Immortals,Immortals,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Cloud9 vs Immortals,Immortals,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Cloud9 vs Immortals,Cloud9,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Envy vs Version1,Envy,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Envy vs Version1,Version1,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Envy vs Version1,Version1,pick,Haven
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,Envy vs Version1,Envy,pick,Split
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,XSET vs Built By Gamers,XSET,ban,Icebox
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,XSET vs Built By Gamers,Built By Gamers,ban,Bind
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,XSET vs Built By Gamers,Built By Gamers,pick,Ascent
Champions Tour North America Stage 2: Challengers 1,Main Event,Upper Bracket Quarter Finals,XSET vs Built By Gamers,XSET,pick,Haven
