Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour Korea Stage 2: Challengers,Playoffs,Grand Final ,DRX vs Maru Gaming,Ascent,Maru Gaming,0,0,3,0,12,1,0,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,PAMPAS vs Pass Gaming,Haven,PAMPAS,5,0,7,1,2,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,PAMPAS vs Pass Gaming,Haven,Pass Gaming,2,0,1,0,5,0,7,1
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,PAMPAS vs Pass Gaming,Ascent,PAMPAS,11,1,1,0,4,0,5,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,PAMPAS vs Pass Gaming,Ascent,Pass Gaming,4,0,5,0,11,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,SunXet Club vs TOROS,Split,SunXet Club,6,0,2,1,10,1,2,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,SunXet Club vs TOROS,Split,TOROS,10,1,2,0,6,0,2,1
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,SunXet Club vs TOROS,Ascent,SunXet Club,9,1,3,0,5,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,SunXet Club vs TOROS,Ascent,TOROS,5,0,1,0,9,1,3,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,SunXet Club vs TOROS,Icebox,SunXet Club,10,2,1,0,4,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Opening,SunXet Club vs TOROS,Icebox,TOROS,4,0,1,0,10,2,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Elimination,Pass Gaming vs TOROS,Split,Pass Gaming,10,1,3,0,9,0,2,1
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Elimination,Pass Gaming vs TOROS,Split,TOROS,9,0,2,1,10,1,3,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Elimination,Pass Gaming vs TOROS,Ascent,Pass Gaming,5,0,0,0,10,1,2,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Elimination,Pass Gaming vs TOROS,Ascent,TOROS,10,1,2,0,5,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Elimination,Pass Gaming vs TOROS,Bind,Pass Gaming,5,0,1,0,7,0,5,1
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Elimination,Pass Gaming vs TOROS,Bind,TOROS,7,0,5,1,5,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Winner's,PAMPAS vs SunXet Club,Haven,PAMPAS,11,0,2,0,3,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Winner's,PAMPAS vs SunXet Club,Haven,SunXet Club,3,0,0,0,11,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Winner's,PAMPAS vs SunXet Club,Icebox,PAMPAS,11,1,1,0,5,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Winner's,PAMPAS vs SunXet Club,Icebox,SunXet Club,5,0,0,0,11,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Decider,SunXet Club vs TOROS,Bind,SunXet Club,10,2,3,0,10,1,2,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Decider,SunXet Club vs TOROS,Bind,TOROS,10,1,2,0,10,2,3,0
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Decider,SunXet Club vs TOROS,Ascent,SunXet Club,10,0,2,1,6,1,3,1
Champions Tour Latin America South Stage 2: Challengers,Open Qualifier,Decider,SunXet Club vs TOROS,Ascent,TOROS,6,1,3,1,10,0,2,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs KRÜ Esports,Breeze,SunXet Club,10,0,0,1,11,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs KRÜ Esports,Breeze,KRÜ Esports,11,0,2,0,10,0,0,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs KRÜ Esports,Bind,SunXet Club,0,0,0,0,8,0,3,2
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs KRÜ Esports,Bind,KRÜ Esports,8,0,3,2,0,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,Optix vs 9z Team,Bind,Optix,10,2,1,0,5,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,Optix vs 9z Team,Bind,9z Team,5,0,2,0,10,2,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,Optix vs 9z Team,Ascent,Optix,7,0,0,0,13,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,Optix vs 9z Team,Ascent,9z Team,13,0,0,0,7,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,Optix vs 9z Team,Icebox,Optix,9,2,2,0,8,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,Optix vs 9z Team,Icebox,9z Team,8,1,1,0,9,2,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,PAMPAS vs Leviatán,Haven,PAMPAS,3,3,1,1,8,1,4,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,PAMPAS vs Leviatán,Haven,Leviatán,8,1,4,0,3,3,1,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,PAMPAS vs Leviatán,Ascent,PAMPAS,1,0,0,2,11,2,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,PAMPAS vs Leviatán,Ascent,Leviatán,11,2,0,0,1,0,0,2
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs Optix,Bind,SunXet Club,14,0,2,0,12,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs Optix,Bind,Optix,12,0,2,0,14,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs Optix,Ascent,SunXet Club,11,0,4,0,10,0,3,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 1,SunXet Club vs Optix,Ascent,Optix,10,0,3,0,11,0,4,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs 9z Team,Ascent,SunXet Club,8,0,3,2,6,2,1,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs 9z Team,Ascent,9z Team,6,2,1,1,8,0,3,2
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs 9z Team,Icebox,SunXet Club,7,1,0,1,11,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs 9z Team,Icebox,9z Team,11,1,1,0,7,1,0,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs 9z Team,Breeze,SunXet Club,6,1,1,1,11,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs 9z Team,Breeze,9z Team,11,0,2,0,6,1,1,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,Optix vs Leviatán,Ascent,Optix,11,2,0,1,10,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,Optix vs Leviatán,Ascent,Leviatán,10,0,2,0,11,2,0,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,Optix vs Leviatán,Icebox,Optix,4,2,0,1,12,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,Optix vs Leviatán,Icebox,Leviatán,12,0,1,0,4,2,0,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,Optix vs Leviatán,Fracture,Optix,0,2,0,0,10,0,3,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,Optix vs Leviatán,Fracture,Leviatán,10,0,3,0,0,2,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs PAMPAS,Ascent,SunXet Club,1,0,1,0,10,0,3,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs PAMPAS,Ascent,PAMPAS,10,0,3,0,1,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs PAMPAS,Breeze,SunXet Club,6,1,1,0,9,2,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,SunXet Club vs PAMPAS,Breeze,PAMPAS,9,2,2,0,6,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,9z Team vs KRÜ Esports,Haven,9z Team,5,1,0,1,7,0,5,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,9z Team vs KRÜ Esports,Haven,KRÜ Esports,7,0,5,1,5,1,0,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,9z Team vs KRÜ Esports,Ascent,9z Team,2,0,0,0,11,0,1,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 2,9z Team vs KRÜ Esports,Ascent,KRÜ Esports,11,0,1,1,2,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs 9z Team,Haven,PAMPAS,6,2,3,0,7,2,4,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs 9z Team,Haven,9z Team,7,2,4,0,6,2,3,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs 9z Team,Split,PAMPAS,5,2,2,0,7,1,2,3
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs 9z Team,Split,9z Team,7,1,2,3,5,2,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,SunXet Club vs Leviatán,Breeze,SunXet Club,1,0,2,0,10,2,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,SunXet Club vs Leviatán,Breeze,Leviatán,10,2,1,0,1,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,SunXet Club vs Leviatán,Icebox,SunXet Club,4,1,1,0,11,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,SunXet Club vs Leviatán,Icebox,Leviatán,11,0,2,0,4,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs Optix,Haven,PAMPAS,8,0,3,1,9,0,5,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs Optix,Haven,Optix,9,0,5,0,8,0,3,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs Optix,Ascent,PAMPAS,7,0,1,0,11,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,PAMPAS vs Optix,Ascent,Optix,11,0,2,0,7,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,Leviatán vs KRÜ Esports,Haven,Leviatán,12,0,2,0,7,1,3,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,Leviatán vs KRÜ Esports,Haven,KRÜ Esports,7,1,3,1,12,0,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,Leviatán vs KRÜ Esports,Breeze,Leviatán,8,0,0,0,10,2,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,Leviatán vs KRÜ Esports,Breeze,KRÜ Esports,10,2,1,0,8,0,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,Leviatán vs KRÜ Esports,Ascent,Leviatán,7,1,1,0,8,3,0,2
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 3,Leviatán vs KRÜ Esports,Ascent,KRÜ Esports,8,3,0,2,7,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,PAMPAS vs KRÜ Esports,Haven,PAMPAS,9,0,4,0,7,0,3,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,PAMPAS vs KRÜ Esports,Haven,KRÜ Esports,7,0,3,0,9,0,4,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,PAMPAS vs KRÜ Esports,Ascent,PAMPAS,3,1,1,0,8,0,5,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,PAMPAS vs KRÜ Esports,Ascent,KRÜ Esports,8,0,5,0,3,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,PAMPAS vs KRÜ Esports,Bind,PAMPAS,3,1,0,0,10,0,3,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,PAMPAS vs KRÜ Esports,Bind,KRÜ Esports,10,0,3,0,3,1,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,9z Team vs Leviatán,Haven,9z Team,8,1,1,1,9,2,2,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,9z Team vs Leviatán,Haven,Leviatán,9,2,2,0,8,1,1,1
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,9z Team vs Leviatán,Bind,9z Team,3,0,1,0,11,2,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,9z Team vs Leviatán,Bind,Leviatán,11,2,0,0,3,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,Optix vs KRÜ Esports,Haven,Optix,7,0,1,0,12,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,Optix vs KRÜ Esports,Haven,KRÜ Esports,12,0,1,0,7,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,Optix vs KRÜ Esports,Ascent,Optix,6,0,0,1,12,1,0,0
Champions Tour Latin America South Stage 2: Challengers,Group Stage,Week 4,Optix vs KRÜ Esports,Ascent,KRÜ Esports,12,1,0,0,6,0,0,1
Champions Tour Latin America South Stage 2: Challengers,Play-In,Elimination,Optix vs 9z Team,Haven,Optix,6,1,2,1,9,2,2,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Elimination,Optix vs 9z Team,Haven,9z Team,9,2,2,0,6,1,2,1
Champions Tour Latin America South Stage 2: Challengers,Play-In,Elimination,Optix vs 9z Team,Bind,Optix,4,0,1,0,12,1,0,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Elimination,Optix vs 9z Team,Bind,9z Team,12,1,0,0,4,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Upper Final,KRÜ Esports vs Leviatán,Bind,KRÜ Esports,6,3,4,0,8,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Upper Final,KRÜ Esports vs Leviatán,Bind,Leviatán,8,1,1,0,6,3,4,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Upper Final,KRÜ Esports vs Leviatán,Haven,KRÜ Esports,7,3,2,1,6,1,2,1
Champions Tour Latin America South Stage 2: Challengers,Play-In,Upper Final,KRÜ Esports vs Leviatán,Haven,Leviatán,6,1,2,1,7,3,2,1
Champions Tour Latin America South Stage 2: Challengers,Play-In,Decider,Leviatán vs 9z Team,Breeze,Leviatán,11,1,1,0,1,0,1,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Decider,Leviatán vs 9z Team,Breeze,9z Team,1,0,1,0,11,1,1,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Decider,Leviatán vs 9z Team,Split,Leviatán,12,0,0,1,3,1,0,0
Champions Tour Latin America South Stage 2: Challengers,Play-In,Decider,Leviatán vs 9z Team,Split,9z Team,3,1,0,0,12,0,0,1
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Border Monsters vs Akave Esports,Icebox,Border Monsters,10,1,2,0,6,0,0,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Border Monsters vs Akave Esports,Icebox,Akave Esports,6,0,0,0,10,1,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Border Monsters vs Akave Esports,Haven,Border Monsters,4,1,1,0,12,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Border Monsters vs Akave Esports,Haven,Akave Esports,12,0,1,0,4,1,1,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Border Monsters vs Akave Esports,Ascent,Border Monsters,9,0,4,0,4,0,2,1
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Border Monsters vs Akave Esports,Ascent,Akave Esports,4,0,2,1,9,0,4,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Team Cruelty vs Soul Free,Breeze,Team Cruelty,11,0,3,0,6,2,3,1
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Team Cruelty vs Soul Free,Breeze,Soul Free,6,2,3,1,11,0,3,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Team Cruelty vs Soul Free,Haven,Team Cruelty,11,0,2,0,8,0,0,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Opening,Team Cruelty vs Soul Free,Haven,Soul Free,8,0,0,0,11,0,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Elimination,Akave Esports vs Soul Free,Split,Akave Esports,10,0,3,0,7,1,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Elimination,Akave Esports vs Soul Free,Split,Soul Free,7,1,2,0,10,0,3,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Elimination,Akave Esports vs Soul Free,Breeze,Akave Esports,6,0,0,0,10,1,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Elimination,Akave Esports vs Soul Free,Breeze,Soul Free,10,1,2,0,6,0,0,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Elimination,Akave Esports vs Soul Free,Ascent,Akave Esports,1,0,1,0,10,3,0,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Elimination,Akave Esports vs Soul Free,Ascent,Soul Free,10,3,0,0,1,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Winner's,Border Monsters vs Team Cruelty,Fracture,Border Monsters,2,0,0,0,9,1,2,1
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Winner's,Border Monsters vs Team Cruelty,Fracture,Team Cruelty,9,1,2,1,2,0,0,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Winner's,Border Monsters vs Team Cruelty,Ascent,Border Monsters,1,0,2,0,8,3,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Winner's,Border Monsters vs Team Cruelty,Ascent,Team Cruelty,8,3,2,0,1,0,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Decider,Border Monsters vs Soul Free,Haven,Border Monsters,9,0,4,0,7,0,2,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Decider,Border Monsters vs Soul Free,Haven,Soul Free,7,0,2,0,9,0,4,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Decider,Border Monsters vs Soul Free,Ascent,Border Monsters,8,1,1,0,9,0,4,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Decider,Border Monsters vs Soul Free,Ascent,Soul Free,9,0,4,0,8,1,1,0
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Decider,Border Monsters vs Soul Free,Fracture,Border Monsters,10,0,3,0,4,2,1,1
Champions Tour Latin America North Stage 2: Challengers,Open Qualifier,Decider,Border Monsters vs Soul Free,Fracture,Soul Free,4,2,1,1,10,0,3,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,E-Xolos LAZER vs Team Cruelty,Haven,E-Xolos LAZER,9,1,3,0,5,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,E-Xolos LAZER vs Team Cruelty,Haven,Team Cruelty,5,0,1,0,9,1,3,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,E-Xolos LAZER vs Team Cruelty,Bind,E-Xolos LAZER,11,0,1,0,11,1,2,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,E-Xolos LAZER vs Team Cruelty,Bind,Team Cruelty,11,1,2,0,11,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,E-Xolos LAZER vs Team Cruelty,Ascent,E-Xolos LAZER,7,2,4,0,7,0,0,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,E-Xolos LAZER vs Team Cruelty,Ascent,Team Cruelty,7,0,0,1,7,2,4,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs Border Monsters,Ascent,INFINITY,10,0,3,0,6,1,2,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs Border Monsters,Ascent,Border Monsters,6,1,2,0,10,0,3,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs Border Monsters,Haven,INFINITY,11,0,2,0,5,1,3,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs Border Monsters,Haven,Border Monsters,5,1,3,0,11,0,2,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,Six Karma vs Team Cruelty,Breeze,Six Karma,8,0,5,0,3,1,4,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,Six Karma vs Team Cruelty,Breeze,Team Cruelty,3,1,4,0,8,0,5,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,Six Karma vs Team Cruelty,Haven,Six Karma,9,2,2,0,4,0,2,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,Six Karma vs Team Cruelty,Haven,Team Cruelty,4,0,2,1,9,2,2,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs FUSION,Ascent,INFINITY,4,2,1,0,9,0,4,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs FUSION,Ascent,FUSION,9,0,4,0,4,2,1,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs FUSION,Bind,INFINITY,2,1,5,0,13,0,0,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 1,INFINITY vs FUSION,Bind,FUSION,13,0,0,0,2,1,5,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Team Cruelty,Icebox,FUSION,2,1,3,0,9,2,2,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Team Cruelty,Icebox,Team Cruelty,9,2,2,0,2,1,3,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Team Cruelty,Ascent,FUSION,12,1,0,0,1,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Team Cruelty,Ascent,Team Cruelty,1,0,1,0,12,1,0,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Team Cruelty,Haven,FUSION,11,0,2,0,7,1,1,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Team Cruelty,Haven,Team Cruelty,7,1,1,1,11,0,2,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs INFINITY,Icebox,E-Xolos LAZER,10,4,6,1,14,1,2,2
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs INFINITY,Icebox,INFINITY,14,1,2,2,10,4,6,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs INFINITY,Ascent,E-Xolos LAZER,13,0,0,0,4,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs INFINITY,Ascent,INFINITY,4,0,1,0,13,0,0,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Border Monsters,Ascent,FUSION,10,0,2,1,6,0,2,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Border Monsters,Ascent,Border Monsters,6,0,2,1,10,0,2,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Border Monsters,Bind,FUSION,10,0,2,1,3,1,0,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,FUSION vs Border Monsters,Bind,Border Monsters,3,1,0,0,10,0,2,1
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs Six Karma,Fracture,E-Xolos LAZER,8,2,3,0,6,0,1,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs Six Karma,Fracture,Six Karma,6,0,1,0,8,2,3,0
Champions Tour Latin America North Stage 2: Challengers,Group Stage,Week 2,E-Xolos LAZER vs Six Karma,Ascent,E-Xolos LAZER,6,0,3,0,6,2,4,1
