Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour Thailand Stage 1: Challengers,Playoffs,Grand Final,XERXIA Esports vs Made in Thailand,Made in Thailand,pick,Ascent
Champions Tour Thailand Stage 1: Challengers,Playoffs,Grand Final,XERXIA Esports vs Made in Thailand,XERXIA Esports,pick,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs NAOS,Looking for Org,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs NAOS,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs NAOS,Looking for Org,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs NAOS,NAOS,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs NAOS,Looking for Org,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs NAOS,NAOS,pick,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs South Built Esports,South Built Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs South Built Esports,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs South Built Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs South Built Esports,Zeal Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs South Built Esports,South Built Esports,pick,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs South Built Esports,Zeal Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Bren Esports,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Bren Esports,Bren Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Bren Esports,Action PH,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Bren Esports,Bren Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Bren Esports,Action PH,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Bren Esports,Bren Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Action PH,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Action PH,Action PH,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Action PH,Oasis Gaming,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Action PH,Action PH,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Action PH,Oasis Gaming,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Action PH,Action PH,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Looking for Org,Looking for Org,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Looking for Org,South Built Esports,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Looking for Org,Looking for Org,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Looking for Org,South Built Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Looking for Org,Looking for Org,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Looking for Org,South Built Esports,pick,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Oasis Gaming,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Oasis Gaming,Team Secret,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Oasis Gaming,Oasis Gaming,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Oasis Gaming,Team Secret,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Oasis Gaming,Oasis Gaming,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Oasis Gaming,Team Secret,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Zeal Esports,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Zeal Esports,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Zeal Esports,Zeal Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Zeal Esports,NAOS,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Zeal Esports,Zeal Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Zeal Esports,NAOS,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Team Secret,Bren Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Team Secret,Team Secret,ban,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Team Secret,Bren Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Team Secret,Team Secret,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Team Secret,Bren Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Team Secret,Team Secret,pick,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs Looking for Org,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs Looking for Org,Looking for Org,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs Looking for Org,Zeal Esports,ban,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs Looking for Org,Looking for Org,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs Looking for Org,Looking for Org,pick,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs Looking for Org,Zeal Esports,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Action PH,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Action PH,Team Secret,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Action PH,Action PH,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Action PH,Team Secret,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Action PH,Action PH,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Action PH,Team Secret,pick,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Oasis Gaming,Bren Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Oasis Gaming,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Oasis Gaming,Bren Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Oasis Gaming,Oasis Gaming,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Oasis Gaming,Bren Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Oasis Gaming,Oasis Gaming,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs South Built Esports,South Built Esports,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs South Built Esports,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs South Built Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs South Built Esports,NAOS,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs South Built Esports,South Built Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs South Built Esports,NAOS,pick,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Looking for Org,Looking for Org,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Looking for Org,NAOS,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Looking for Org,Looking for Org,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Looking for Org,NAOS,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Looking for Org,Looking for Org,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,NAOS vs Looking for Org,NAOS,pick,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Zeal Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Zeal Esports,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Zeal Esports,South Built Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Zeal Esports,Zeal Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Zeal Esports,South Built Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs Zeal Esports,Zeal Esports,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Action PH,Bren Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Action PH,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Action PH,Bren Esports,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Action PH,Action PH,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Action PH,Bren Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Bren Esports vs Action PH,Action PH,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Team Secret,Team Secret,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Team Secret,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Team Secret,Team Secret,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Team Secret,Oasis Gaming,ban,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Team Secret,Team Secret,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Team Secret,Oasis Gaming,pick,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs South Built Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs South Built Esports,Looking for Org,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs South Built Esports,South Built Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs South Built Esports,Looking for Org,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs South Built Esports,South Built Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs South Built Esports,Looking for Org,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Oasis Gaming,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Oasis Gaming,Oasis Gaming,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Oasis Gaming,Action PH,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Oasis Gaming,Oasis Gaming,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Oasis Gaming,Action PH,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Oasis Gaming,Oasis Gaming,pick,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs NAOS,Zeal Esports,ban,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs NAOS,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs NAOS,Zeal Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs NAOS,NAOS,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs NAOS,Zeal Esports,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Zeal Esports vs NAOS,NAOS,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Bren Esports,Bren Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Bren Esports,Team Secret,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Bren Esports,Bren Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Bren Esports,Team Secret,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Bren Esports,Bren Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Team Secret vs Bren Esports,Team Secret,pick,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs Zeal Esports,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs Zeal Esports,Looking for Org,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs Zeal Esports,Zeal Esports,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs Zeal Esports,Looking for Org,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs Zeal Esports,Zeal Esports,pick,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,Looking for Org vs Zeal Esports,Looking for Org,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Team Secret,Team Secret,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Team Secret,Action PH,ban,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Team Secret,Team Secret,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Team Secret,Action PH,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Team Secret,Team Secret,pick,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Action PH vs Team Secret,Action PH,pick,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Bren Esports,Bren Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Bren Esports,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Bren Esports,Bren Esports,ban,Haven
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Bren Esports,Oasis Gaming,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Bren Esports,Bren Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group A,Oasis Gaming vs Bren Esports,Oasis Gaming,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs NAOS,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs NAOS,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs NAOS,South Built Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs NAOS,NAOS,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs NAOS,South Built Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Group Stage,Group B,South Built Esports vs NAOS,NAOS,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Zeal Esports vs Action PH,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Zeal Esports vs Action PH,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Zeal Esports vs Action PH,Zeal Esports,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Zeal Esports vs Action PH,Action PH,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Zeal Esports vs Action PH,Zeal Esports,pick,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Zeal Esports vs Action PH,Action PH,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Team Secret vs South Built Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Team Secret vs South Built Esports,Team Secret,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Team Secret vs South Built Esports,South Built Esports,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Team Secret vs South Built Esports,Team Secret,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Team Secret vs South Built Esports,South Built Esports,pick,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Round 1,Team Secret vs South Built Esports,Team Secret,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,Oasis Gaming vs Action PH,Action PH,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,Oasis Gaming vs Action PH,Oasis Gaming,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,Oasis Gaming vs Action PH,Action PH,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,Oasis Gaming vs Action PH,Oasis Gaming,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,Oasis Gaming vs Action PH,Action PH,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,Oasis Gaming vs Action PH,Oasis Gaming,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,NAOS vs South Built Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,NAOS vs South Built Esports,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,NAOS vs South Built Esports,South Built Esports,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,NAOS vs South Built Esports,NAOS,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,NAOS vs South Built Esports,South Built Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Semifinals,NAOS vs South Built Esports,NAOS,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,Oasis Gaming vs Team Secret,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,Oasis Gaming vs Team Secret,Team Secret,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,Oasis Gaming vs Team Secret,Oasis Gaming,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,Oasis Gaming vs Team Secret,Team Secret,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,Oasis Gaming vs Team Secret,Oasis Gaming,pick,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,Oasis Gaming vs Team Secret,Team Secret,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,South Built Esports vs Zeal Esports,Zeal Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,South Built Esports vs Zeal Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,South Built Esports vs Zeal Esports,Zeal Esports,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,South Built Esports vs Zeal Esports,South Built Esports,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,South Built Esports vs Zeal Esports,Zeal Esports,pick,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 1,South Built Esports vs Zeal Esports,South Built Esports,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Final,Action PH vs NAOS,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Final,Action PH vs NAOS,NAOS,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Final,Action PH vs NAOS,Action PH,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Final,Action PH vs NAOS,NAOS,ban,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Final,Action PH vs NAOS,Action PH,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Upper Final,Action PH vs NAOS,NAOS,pick,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 2,South Built Esports vs Oasis Gaming,Oasis Gaming,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 2,South Built Esports vs Oasis Gaming,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 2,South Built Esports vs Oasis Gaming,Oasis Gaming,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 2,South Built Esports vs Oasis Gaming,South Built Esports,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 2,South Built Esports vs Oasis Gaming,Oasis Gaming,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Round 2,South Built Esports vs Oasis Gaming,South Built Esports,pick,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Final,Action PH vs South Built Esports,Action PH,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Final,Action PH vs South Built Esports,South Built Esports,ban,Icebox
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Final,Action PH vs South Built Esports,Action PH,ban,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Final,Action PH vs South Built Esports,South Built Esports,ban,Bind
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Final,Action PH vs South Built Esports,Action PH,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Lower Final,Action PH vs South Built Esports,South Built Esports,pick,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Grand Final,NAOS vs South Built Esports,South Built Esports,ban,Fracture
Champions Tour Philippines Stage 1: Challengers,Playoffs,Grand Final,NAOS vs South Built Esports,NAOS,ban,Split
Champions Tour Philippines Stage 1: Challengers,Playoffs,Grand Final,NAOS vs South Built Esports,South Built Esports,pick,Breeze
Champions Tour Philippines Stage 1: Challengers,Playoffs,Grand Final,NAOS vs South Built Esports,NAOS,pick,Haven
Champions Tour Philippines Stage 1: Challengers,Playoffs,Grand Final,NAOS vs South Built Esports,South Built Esports,pick,Ascent
Champions Tour Philippines Stage 1: Challengers,Playoffs,Grand Final,NAOS vs South Built Esports,NAOS,pick,Icebox
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs God Particles,Global Esports,ban,Breeze
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs God Particles,God Particles,ban,Icebox
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs God Particles,Global Esports,pick,Fracture
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs God Particles,God Particles,pick,Split
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs God Particles,Global Esports,ban,Bind
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Global Esports vs God Particles,God Particles,ban,Haven
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,tryouts vs True Rippers,tryouts,ban,Fracture
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,tryouts vs True Rippers,True Rippers,ban,Breeze
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,tryouts vs True Rippers,tryouts,pick,Haven
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,tryouts vs True Rippers,True Rippers,pick,Icebox
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,tryouts vs True Rippers,tryouts,ban,Bind
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,tryouts vs True Rippers,True Rippers,ban,Split
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Enigma Gaming vs Team 69,Enigma Gaming,ban,Breeze
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Enigma Gaming vs Team 69,Team 69,ban,Fracture
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Enigma Gaming vs Team 69,Enigma Gaming,pick,Bind
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Enigma Gaming vs Team 69,Team 69,pick,Haven
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Enigma Gaming vs Team 69,Enigma Gaming,ban,Icebox
Valorant Conquerors Championship,India Qualifier #1,Quarterfinals,Enigma Gaming vs Team 69,Team 69,ban,Ascent
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Global Esports vs True Rippers,Global Esports,ban,Haven
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Global Esports vs True Rippers,True Rippers,ban,Breeze
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Global Esports vs True Rippers,Global Esports,pick,Bind
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Global Esports vs True Rippers,True Rippers,pick,Fracture
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Global Esports vs True Rippers,Global Esports,ban,Icebox
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Global Esports vs True Rippers,True Rippers,ban,Split
Valorant Conquerors Championship,India Qualifier #1,Semifinals,Velocity Gaming vs Enigma Gaming,Velocity Gaming,ban,Ascent
