Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Decider (A),2872
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Decider (B),2873
Champions Tour Brazil Stage 1: Challengers 2,301,Open Qualifier,623,Round of 16,2832
Champions Tour Brazil Stage 1: Challengers 2,301,Open Qualifier,623,Quarterfinals,2833
Champions Tour Brazil Stage 1: Challengers 2,301,All Stages,,All Match Types,
Champions Tour Europe Stage 1: Challengers 2,320,Main Event,654,Quarterfinals,3049
Champions Tour Europe Stage 1: Challengers 2,320,Qualifier Play-in,655,Quarterfinals,3011
Champions Tour Europe Stage 1: Challengers 2,320,Qualifier Playoffs,656,Round of 32,3001
Champions Tour Europe Stage 1: Challengers 2,320,Qualifier Playoffs,656,Round of 16,3002
Champions Tour Europe Stage 1: Challengers 2,320,Open Qualifier,653,Round of 256,2994
Champions Tour Europe Stage 1: Challengers 2,320,Open Qualifier,653,Round of 128,2995
Champions Tour Europe Stage 1: Challengers 2,320,Open Qualifier,653,Round of 64,2996
Champions Tour Europe Stage 1: Challengers 2,320,All Stages,,All Match Types,
Champions Tour Philippines Stage 1: Challengers 2,317,Main Event,649,Quarterfinals,2948
Champions Tour Philippines Stage 1: Challengers 2,317,Main Event,649,Semifinals,2949
Champions Tour Philippines Stage 1: Challengers 2,317,Main Event,649,Grand Final,2950
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 1,647,Round of 16,2941
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 1,647,Quarterfinals,2943
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 1,647,Semifinals,2944
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 2,648,Round of 16,2945
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 2,648,Quarterfinals,2946
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 2,648,Semifinals,2947
Champions Tour Philippines Stage 1: Challengers 2,317,All Stages,,All Match Types,
Champions Tour Korea Stage 1: Challengers 2,307,Main Event,644,Group A,2937
Champions Tour Korea Stage 1: Challengers 2,307,Main Event,644,Group B,2938
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group A,2794
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group B,2795
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group C,2796
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group D,2797
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group E,2798
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group F,2799
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group G,2800
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Group H,2801
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Round of 16,2802
Champions Tour Korea Stage 1: Challengers 2,307,Open Qualifier,621,Quarterfinals,2811
Champions Tour Korea Stage 1: Challengers 2,307,All Stages,,All Match Types,
Champions Tour Japan Stage 1: Challengers 1,316,Main Event,645,Group A,2939
Champions Tour Japan Stage 1: Challengers 1,316,Main Event,645,Group B,2940
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group A,2997
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group B,2998
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group C,2999
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group D,3000
Champions Tour Japan Stage 1: Challengers 1,316,All Stages,,All Match Types,
Champions Tour Turkey Stage 1: Challengers 1,311,Main Event,633,Quarterfinals,2874
Champions Tour Turkey Stage 1: Challengers 1,311,Qualifier,632,Round of 32,2886
Champions Tour Turkey Stage 1: Challengers 1,311,Qualifier,632,Round of 16,2887
Champions Tour Turkey Stage 1: Challengers 1,311,All Stages,,All Match Types,
Champions Tour CIS Stage 1: Challengers 1,300,Main Event,630,Quarterfinals,2875
Champions Tour CIS Stage 1: Challengers 1,300,Qualifier Playoffs,635,Round of 32,2884
Champions Tour CIS Stage 1: Challengers 1,300,Qualifier Playoffs,635,Round of 16,2885
Champions Tour CIS Stage 1: Challengers 1,300,Qualifier,629,Round of 128,2882
Champions Tour CIS Stage 1: Challengers 1,300,Qualifier,629,Round of 64,2883
Champions Tour CIS Stage 1: Challengers 1,300,All Stages,,All Match Types,
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Opening (A),2674
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Opening (B),2675
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Winner's (A),2676
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Winner's (B),2677
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Elimination (A),2678
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Elimination (B),2679
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Decider (A),2680
Champions Tour Brazil Stage 1: Challengers 1,292,Main Event,596,Decider (B),2681
Champions Tour Brazil Stage 1: Challengers 1,292,Open Qualifier,594,Round of 32,2647
Champions Tour Brazil Stage 1: Challengers 1,292,Open Qualifier,594,Round of 16,2648
Champions Tour Brazil Stage 1: Challengers 1,292,All Stages,,All Match Types,
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Upper Quarterfinals,2685
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Upper Semifinals,2686
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Upper Final,2687
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Lower Round 1,2688
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Lower Round 2,2689
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Lower Round 3,2690
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Lower Final,2691
Champions Tour North America Stage 1: Challengers 1,291,Main Event,592,Grand Final,2692
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Round of 128,2652
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Round of 64,2653
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Round of 32,2654
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Round of 16,2655
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Quarterfinals,2656
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Semifinals,2657
Champions Tour North America Stage 1: Challengers 1,291,Qualifier,593,Grand Final,2658
Champions Tour North America Stage 1: Challengers 1,291,All Stages,,All Match Types,
Champions Tour Europe Stage 1: Challengers 1,290,Main Event,610,Quarterfinals,2744
Champions Tour Europe Stage 1: Challengers 1,290,Qualifier Playoffs,611,Round of 32,2740
Champions Tour Europe Stage 1: Challengers 1,290,Qualifier Playoffs,611,Round of 16,2741
Champions Tour Europe Stage 1: Challengers 1,290,Qualifier,612,Round of 256,2737
Champions Tour Europe Stage 1: Challengers 1,290,Qualifier,612,Round of 128,2738
Champions Tour Europe Stage 1: Challengers 1,290,Qualifier,612,Round of 64,2739
Champions Tour Europe Stage 1: Challengers 1,290,All Stages,,All Match Types,
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,Quarterfinals,3007
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,Semifinals,3008
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,3rd Place Match,3009
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,Grand Final,3010
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Qualifier,657,Round of 16,3006
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,All Stages,,All Match Types,
Champions Tour Korea Stage 1: Challengers 1,298,Main Event,602,Group A,2729
Champions Tour Korea Stage 1: Challengers 1,298,Main Event,602,Group B,2730
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group A,2703
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group B,2704
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group C,2705
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group D,2706
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group E,2707
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group F,2708
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group G,2709
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Group H,2710
Champions Tour Korea Stage 1: Challengers 1,298,Open Qualifier,600,Round of 16,2718
Champions Tour Korea Stage 1: Challengers 1,298,All Stages,,All Match Types,
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573,Quarterfinals,2558
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573,Semifinals,2565
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573,Final Match,2567
Champions Tour Indonesia Stage 1: Challengers 1,287,Qualifier,572,Round of 16,2557
Champions Tour Indonesia Stage 1: Challengers 1,287,Qualifier,572,Round of 32,3264
Champions Tour Indonesia Stage 1: Challengers 1,287,All Stages,,All Match Types,
Champions Tour Philippines Stage 1: Challengers 1,304,Main Event,615,Quarterfinals,2747
Champions Tour Philippines Stage 1: Challengers 1,304,Main Event,615,Semifinals,2748
Champions Tour Philippines Stage 1: Challengers 1,304,Main Event,615,Grand Final,2749
Champions Tour Philippines Stage 1: Challengers 1,304,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Upper Quarterfinals,2666
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Upper Semifinals,2667
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Upper Finals,2668
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Lower Bracket Round 1,2669
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Lower Bracket Round 2,2670
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Lower Bracket Final,2671
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Lower Bracket Round 3,2672
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Main Event,557,Grand Finals,2673
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Qualifier,554,Round of 32,2490
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Qualifier,554,Round of 64,2714
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,Qualifier,554,Round of 16,2716
Champions Tour Malaysia & Singapore Stage 1: Challengers 1,277,All Stages,,All Match Types,
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Upper Semifinals (A),2546
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Upper Final (A),2547
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Lower Final (A),2549
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Grand Final (A),2550
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Upper Semifinals (B),2551
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Upper Final (B),2552
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Lower Round (B),2553
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Lower Final (B),2554
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Grand Final (B),2555
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Grand Final,2683
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAS,568,Runner-Up Finals,2722
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAS,566,Round of 16,2537
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAS,566,Quarterfinals,2538
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAS,566,Semifinals,2539
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAS,566,Grand Final,2540
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Upper Semifinals (A),2637
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Upper Final (A),2638
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Lower Round (A),2639
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Lower Final (A),2640
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Grand Final (A),2641
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Upper Semifinals (B),2642
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Upper Final (B),2643
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Lower Round (B),2644
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Lower Final (B),2645
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Grand Final (B),2646
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Grand Final,2682
Champions Tour LATAM Stage 1: Challengers 1,285,Main Event: LAN,569,Consolation Final,2723
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAN,567,Round of 16,2556
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAN,567,Quarterfinals,2616
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAN,567,Semifinals,2617
Champions Tour LATAM Stage 1: Challengers 1,285,Open Qualifier: LAN,567,Grand Final,2618
Champions Tour LATAM Stage 1: Challengers 1,285,All Stages,,All Match Types,
Champions Tour Thailand Stage 1: Challengers 1,303,Main Event,614,Quarterfinals,2743
Champions Tour Thailand Stage 1: Challengers 1,303,Main Event,614,Semifinals,2745
Champions Tour Thailand Stage 1: Challengers 1,303,Main Event,614,Grand Final,2746
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Quarterfinals,2951
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Semifinals,2952
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Upper Finals,2953
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Lower Round 1,2954
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Lower Round 2,2955
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Lower Round 3,2956
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Lower Final,2957
Champions Tour Thailand Stage 1: Challengers 1,303,Qualifiers,613,Grand Finals,2958
Champions Tour Thailand Stage 1: Challengers 1,303,All Stages,,All Match Types,
