Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour 2023: Pacific League,League Play,Week 2,Gen.G vs DetonatioN FocusMe,Fracture,Gen.G,2,0,2,0,9,2,2,0
Champions Tour 2023: Pacific League,League Play,Week 2,Gen.G vs DetonatioN FocusMe,Fracture,DetonatioN FocusMe,9,2,2,0,2,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 2,Gen.G vs DetonatioN FocusMe,Pearl,Gen.G,9,1,3,0,6,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 2,Gen.G vs DetonatioN FocusMe,Pearl,DetonatioN FocusMe,6,1,1,0,9,1,3,0
Champions Tour 2023: Pacific League,League Play,Week 2,Global Esports vs DRX,Haven,Global Esports,6,2,3,0,9,1,1,2
Champions Tour 2023: Pacific League,League Play,Week 2,Global Esports vs DRX,Haven,DRX,9,1,1,2,6,2,3,0
Champions Tour 2023: Pacific League,League Play,Week 2,Global Esports vs DRX,Split,Global Esports,8,1,6,0,10,3,2,2
Champions Tour 2023: Pacific League,League Play,Week 2,Global Esports vs DRX,Split,DRX,10,3,2,2,8,1,6,0
Champions Tour 2023: Pacific League,League Play,Week 3,Rex Regum Qeon vs DetonatioN FocusMe,Haven,Rex Regum Qeon,10,0,2,1,4,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 3,Rex Regum Qeon vs DetonatioN FocusMe,Haven,DetonatioN FocusMe,4,0,0,0,10,0,2,1
Champions Tour 2023: Pacific League,League Play,Week 3,Rex Regum Qeon vs DetonatioN FocusMe,Pearl,Rex Regum Qeon,8,1,4,0,3,1,3,0
Champions Tour 2023: Pacific League,League Play,Week 3,Rex Regum Qeon vs DetonatioN FocusMe,Pearl,DetonatioN FocusMe,3,1,3,0,8,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 3,T1 vs Paper Rex,Pearl,T1,2,0,0,1,12,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 3,T1 vs Paper Rex,Pearl,Paper Rex,12,0,1,0,2,0,0,1
Champions Tour 2023: Pacific League,League Play,Week 3,T1 vs Paper Rex,Fracture,T1,3,0,2,1,12,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 3,T1 vs Paper Rex,Fracture,Paper Rex,12,0,1,0,3,0,2,1
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,Pearl,ZETA DIVISION,8,0,1,0,7,1,5,0
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,Pearl,Global Esports,7,1,5,0,8,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,Ascent,ZETA DIVISION,8,3,2,1,10,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,Ascent,Global Esports,10,0,2,0,8,3,2,1
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,Haven,ZETA DIVISION,8,1,4,0,5,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,Haven,Global Esports,5,1,2,0,8,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,Split,Talon Esports,3,0,0,0,10,0,3,0
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,Split,DRX,10,0,3,0,3,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,Pearl,Talon Esports,5,1,4,0,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,Pearl,DRX,10,1,2,0,5,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Haven,Team Secret,3,1,4,0,6,2,4,1
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Haven,Gen.G,6,2,4,1,3,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Fracture,Team Secret,7,2,2,0,11,0,1,1
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Fracture,Gen.G,11,0,1,1,7,2,2,0
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Ascent,Paper Rex,3,1,1,0,9,1,2,1
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Ascent,DRX,9,1,2,1,3,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Split,Paper Rex,3,3,3,1,11,2,0,0
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Split,DRX,11,2,0,0,3,3,3,1
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Icebox,Team Secret,6,1,2,1,9,0,4,0
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Icebox,Rex Regum Qeon,9,0,4,0,6,1,2,1
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Split,Team Secret,4,3,0,0,8,3,1,1
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Split,Rex Regum Qeon,8,3,1,1,4,3,0,0
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Ascent,T1,4,0,1,0,7,0,5,1
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Ascent,Gen.G,7,0,5,1,4,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Haven,T1,3,0,2,0,5,5,3,0
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Haven,Gen.G,5,5,3,0,3,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,Ascent,ZETA DIVISION,10,1,2,0,5,2,1,1
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,Ascent,DetonatioN FocusMe,5,2,1,1,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,Haven,ZETA DIVISION,8,4,1,0,2,0,3,0
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,Haven,DetonatioN FocusMe,2,0,3,0,8,4,1,0
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Split,Talon Esports,5,0,1,0,10,0,3,0
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Split,Global Esports,10,0,3,0,5,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Icebox,Talon Esports,8,1,2,0,8,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Icebox,Global Esports,8,1,4,0,8,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Icebox,Paper Rex,7,0,0,0,10,0,2,1
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Icebox,Global Esports,10,0,2,1,7,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Split,Paper Rex,10,1,1,1,5,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Split,Global Esports,5,0,1,0,10,1,1,1
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Pearl,Paper Rex,10,1,2,0,4,0,2,1
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Pearl,Global Esports,4,0,2,1,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Haven,Gen.G,4,2,1,0,10,2,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Haven,DRX,10,2,1,0,4,2,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Fracture,Gen.G,7,2,4,0,7,0,2,1
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Fracture,DRX,7,0,2,1,7,2,4,0
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Pearl,Gen.G,2,1,1,0,4,3,6,0
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Pearl,DRX,4,3,6,0,2,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Haven,T1,6,3,4,0,4,3,2,0
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Haven,Rex Regum Qeon,4,3,2,0,6,3,4,0
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Fracture,T1,10,2,1,0,3,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Fracture,Rex Regum Qeon,3,0,1,0,10,2,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Ascent,Team Secret,10,1,2,0,9,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Ascent,DetonatioN FocusMe,9,1,1,0,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Haven,Team Secret,9,0,2,2,6,0,1,1
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Haven,DetonatioN FocusMe,6,0,1,1,9,0,2,2
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Haven,ZETA DIVISION,8,0,0,0,6,1,6,0
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Haven,Talon Esports,6,1,6,0,8,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Ascent,ZETA DIVISION,9,1,3,1,9,2,4,1
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Ascent,Talon Esports,9,2,4,1,9,1,3,1
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,Lotus,T1,6,2,4,1,5,1,2,1
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,Lotus,DetonatioN FocusMe,5,1,2,1,6,2,4,1
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,Split,T1,4,2,2,1,9,0,4,0
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,Split,DetonatioN FocusMe,9,0,4,0,4,2,2,1
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,Fracture,T1,9,2,2,0,4,2,3,1
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,Fracture,DetonatioN FocusMe,4,2,3,1,9,2,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Split,ZETA DIVISION,12,0,1,0,4,3,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Split,Team Secret,4,3,2,0,12,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Lotus,ZETA DIVISION,5,2,3,0,8,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Lotus,Team Secret,8,1,4,0,5,2,3,0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Fracture,ZETA DIVISION,8,2,3,0,8,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Fracture,Team Secret,8,1,0,0,8,2,3,0
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Pearl,Global Esports,10,1,2,0,7,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Pearl,Gen.G,7,1,0,0,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Lotus,Global Esports,11,0,2,0,6,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Lotus,Gen.G,6,0,2,0,11,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Haven,Rex Regum Qeon,7,1,5,0,5,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Haven,DRX,5,1,2,0,7,1,5,0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Split,Rex Regum Qeon,7,2,1,0,8,3,2,0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Split,DRX,8,3,2,0,7,2,1,0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Pearl,Rex Regum Qeon,1,0,1,0,9,3,1,0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Pearl,DRX,9,3,1,0,1,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Pearl,Talon Esports,9,2,1,1,5,4,1,1
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Pearl,Paper Rex,5,4,1,1,9,2,1,1
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Split,Talon Esports,4,0,0,0,9,0,3,1
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Split,Paper Rex,9,0,3,1,4,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Fracture,Talon Esports,6,2,1,1,10,0,3,0
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Fracture,Paper Rex,10,0,3,0,6,2,1,1
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Fracture,Talon Esports,10,1,2,0,4,1,2,1
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Fracture,Gen.G,4,1,2,1,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Lotus,Talon Esports,6,1,6,0,5,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Lotus,Gen.G,5,1,1,0,6,1,6,0
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Split,ZETA DIVISION,3,1,2,0,12,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Split,Paper Rex,12,1,0,0,3,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Ascent,ZETA DIVISION,7,1,1,1,9,3,1,0
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Ascent,Paper Rex,9,3,1,0,7,1,1,1
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Fracture,Rex Regum Qeon,8,1,4,0,6,2,1,1
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Fracture,Global Esports,6,2,1,1,8,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Pearl,Rex Regum Qeon,11,0,2,0,7,2,2,0
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Pearl,Global Esports,7,2,2,0,11,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Lotus,Team Secret,3,1,0,0,7,0,6,0
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Lotus,T1,7,0,6,0,3,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Bind,Team Secret,4,1,3,0,7,3,3,0
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Bind,T1,7,3,3,0,4,1,3,0
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,Fracture,DRX,9,1,3,0,2,0,6,0
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,Fracture,DetonatioN FocusMe,2,0,6,0,9,1,3,0
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,Ascent,DRX,9,2,0,2,2,0,1,1
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,Ascent,DetonatioN FocusMe,2,0,1,1,9,2,0,2
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Split,Paper Rex,10,3,0,0,5,2,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Split,Gen.G,5,2,0,0,10,3,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Ascent,Paper Rex,12,1,0,0,2,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Ascent,Gen.G,2,0,0,0,12,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,Fracture,ZETA DIVISION,8,1,2,0,7,2,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,Fracture,T1,7,2,4,0,8,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,Lotus,ZETA DIVISION,5,2,6,0,6,0,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,Lotus,T1,6,0,4,0,5,2,6,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,Bind,ZETA DIVISION,3,0,0,0,7,0,6,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,Bind,T1,7,0,6,0,3,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Haven,Team Secret,8,1,3,1,4,0,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Haven,DRX,4,0,4,0,8,1,3,1
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Ascent,Team Secret,13,0,0,0,10,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Ascent,DRX,10,1,0,0,13,0,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Lotus,Global Esports,8,3,2,0,4,2,1,0
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Lotus,DetonatioN FocusMe,4,2,1,0,8,3,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Pearl,Global Esports,6,5,2,0,5,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Pearl,DetonatioN FocusMe,5,1,0,0,6,5,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Split,Talon Esports,8,3,2,0,2,0,1,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Split,Rex Regum Qeon,2,0,1,0,8,3,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Ascent,Talon Esports,3,0,0,1,10,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Ascent,Rex Regum Qeon,10,1,2,0,3,0,0,1
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Haven,Talon Esports,6,1,0,0,9,0,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Haven,Rex Regum Qeon,9,0,4,0,6,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Haven,ZETA DIVISION,11,1,1,0,6,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Haven,Gen.G,6,0,2,0,11,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Ascent,ZETA DIVISION,2,0,2,0,11,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Ascent,Gen.G,11,0,2,0,2,0,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Fracture,ZETA DIVISION,9,1,3,0,2,2,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Fracture,Gen.G,2,2,0,0,9,1,3,0
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,Bind,T1,7,1,2,0,5,6,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,Bind,DRX,5,6,2,0,7,1,2,0
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,Pearl,T1,4,1,3,1,7,1,3,2
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,Pearl,DRX,7,1,3,2,4,1,3,1
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Haven,Team Secret,10,0,3,0,3,3,3,0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Haven,Global Esports,3,3,3,0,10,0,3,0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Lotus,Team Secret,8,2,3,0,4,3,3,0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Lotus,Global Esports,4,3,3,0,8,2,3,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Lotus,Talon Esports,8,1,4,0,7,3,1,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Lotus,DetonatioN FocusMe,7,3,1,0,8,1,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Bind,Talon Esports,12,1,0,0,2,1,1,0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Bind,DetonatioN FocusMe,2,1,1,0,12,1,0,0
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Bind,Rex Regum Qeon,5,1,3,0,7,2,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Bind,Paper Rex,7,2,4,0,5,1,3,0
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Pearl,Rex Regum Qeon,8,1,2,0,7,2,4,0
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Pearl,Paper Rex,7,2,4,0,8,1,2,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Haven,ZETA DIVISION,8,0,5,0,9,1,5,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Haven,Team Secret,9,1,5,0,8,0,5,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Ascent,ZETA DIVISION,10,0,2,0,14,0,0,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Ascent,Team Secret,14,0,0,0,10,0,2,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Fracture,T1,8,1,3,1,7,0,1,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Fracture,Gen.G,7,0,1,0,8,1,3,1
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Ascent,T1,8,0,3,0,9,2,2,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Ascent,Gen.G,9,2,2,0,8,0,3,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Lotus,T1,9,2,2,0,6,1,0,0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Lotus,Gen.G,6,1,0,0,9,2,2,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Haven,DRX,6,2,1,0,10,0,3,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Haven,Team Secret,10,0,3,0,6,2,1,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Split,DRX,8,3,2,0,5,0,0,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Split,Team Secret,5,0,0,0,8,3,2,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Bind,DRX,9,0,4,0,2,1,1,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Bind,Team Secret,2,1,1,0,9,0,4,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Lotus,Paper Rex,10,0,2,1,6,1,3,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Lotus,T1,6,1,3,0,10,0,2,1
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Fracture,Paper Rex,11,0,2,0,6,1,3,0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Fracture,T1,6,1,3,0,11,0,2,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Ascent,Team Secret,5,4,4,0,6,1,1,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Ascent,Gen.G,6,1,1,0,5,4,4,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Haven,Team Secret,5,1,1,1,8,3,2,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Haven,Gen.G,8,3,2,0,5,1,1,1
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Split,Team Secret,8,0,2,2,10,1,3,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Split,Gen.G,10,1,3,0,8,0,2,2
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,Haven,T1,10,0,3,0,7,0,2,1
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,Haven,ZETA DIVISION,7,0,2,1,10,0,3,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,Bind,T1,10,0,2,0,7,3,4,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,Bind,ZETA DIVISION,7,3,4,0,10,0,2,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,Fracture,T1,11,1,1,0,5,2,3,0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,Fracture,ZETA DIVISION,5,2,3,0,11,1,1,0
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,Fracture,DRX,3,2,0,0,11,0,2,0
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,Fracture,Paper Rex,11,0,2,0,3,2,0,0
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,Bind,DRX,3,2,0,1,10,2,1,0
